CTE	CTE_PREV	CTE_SUM	KP	KI	KD	P_ERROR	I_ERROR	D_ERROR
0.752600	0.752600	36.383700	0.200000	0.000400	3.000000	0.150520	0.014553	-0.001200
0.752100	0.752100	37.135800	0.200000	0.000400	3.000000	0.150420	0.014854	-0.001500
0.751700	0.751700	37.887500	0.200000	0.000400	3.000000	0.150340	0.015155	-0.001200
0.751200	0.751200	38.638700	0.200000	0.000400	3.000000	0.150240	0.015455	-0.001500
0.750700	0.750700	39.389400	0.200000	0.000400	3.000000	0.150140	0.015756	-0.001500
0.750100	0.750100	40.139500	0.200000	0.000400	3.000000	0.150020	0.016056	-0.001800
0.749600	0.749600	40.889100	0.200000	0.000400	3.000000	0.149920	0.016356	-0.001500
0.749000	0.749000	41.638100	0.200000	0.000400	3.000000	0.149800	0.016655	-0.001800
0.748500	0.748500	42.386600	0.200000	0.000400	3.000000	0.149700	0.016955	-0.001500
0.747900	0.747900	43.134500	0.200000	0.000400	3.000000	0.149580	0.017254	-0.001800
0.747300	0.747300	43.881800	0.200000	0.000400	3.000000	0.149460	0.017553	-0.001800
0.746600	0.746600	44.628400	0.200000	0.000400	3.000000	0.149320	0.017851	-0.002100
0.746000	0.746000	45.374400	0.200000	0.000400	3.000000	0.149200	0.018150	-0.001800
0.746000	0.746000	46.120400	0.200000	0.000400	3.000000	0.149200	0.018448	0.000000
0.745300	0.745300	46.865700	0.200000	0.000400	3.000000	0.149060	0.018746	-0.002100
0.744600	0.744600	47.610300	0.200000	0.000400	3.000000	0.148920	0.019044	-0.002100
0.743800	0.743800	48.354100	0.200000	0.000400	3.000000	0.148760	0.019342	-0.002400
0.743100	0.743100	49.097200	0.200000	0.000400	3.000000	0.148620	0.019639	-0.002100
0.742300	0.742300	49.839500	0.200000	0.000400	3.000000	0.148460	0.019936	-0.002400
0.741500	0.741500	50.581000	0.200000	0.000400	3.000000	0.148300	0.020232	-0.002400
0.740700	0.740700	51.321700	0.200000	0.000400	3.000000	0.148140	0.020529	-0.002400
0.739800	0.739800	52.061500	0.200000	0.000400	3.000000	0.147960	0.020825	-0.002700
0.738900	0.738900	52.800400	0.200000	0.000400	3.000000	0.147780	0.021120	-0.002700
0.738000	0.738000	53.538400	0.200000	0.000400	3.000000	0.147600	0.021415	-0.002700
0.737000	0.737000	54.275400	0.200000	0.000400	3.000000	0.147400	0.021710	-0.003000
0.736000	0.736000	55.011400	0.200000	0.000400	3.000000	0.147200	0.022005	-0.003000
0.735000	0.735000	55.746400	0.200000	0.000400	3.000000	0.147000	0.022299	-0.003000
0.734000	0.734000	56.480400	0.200000	0.000400	3.000000	0.146800	0.022592	-0.003000
0.732900	0.732900	57.213300	0.200000	0.000400	3.000000	0.146580	0.022885	-0.003300
0.731700	0.731700	57.945000	0.200000	0.000400	3.000000	0.146340	0.023178	-0.003600
0.730600	0.730600	58.675600	0.200000	0.000400	3.000000	0.146120	0.023470	-0.003300
0.729400	0.729400	59.405000	0.200000	0.000400	3.000000	0.145880	0.023762	-0.003600
0.728200	0.728200	60.133200	0.200000	0.000400	3.000000	0.145640	0.024053	-0.003600
0.726900	0.726900	60.860100	0.200000	0.000400	3.000000	0.145380	0.024344	-0.003900
0.725500	0.725500	61.585600	0.200000	0.000400	3.000000	0.145100	0.024634	-0.004200
0.724100	0.724100	62.309700	0.200000	0.000400	3.000000	0.144820	0.024924	-0.004200
0.722700	0.722700	63.032400	0.200000	0.000400	3.000000	0.144540	0.025213	-0.004200
0.721300	0.721300	63.753700	0.200000	0.000400	3.000000	0.144260	0.025501	-0.004200
0.719700	0.719700	64.473400	0.200000	0.000400	3.000000	0.143940	0.025789	-0.004800
0.718200	0.718200	65.191600	0.200000	0.000400	3.000000	0.143640	0.026077	-0.004500
0.716600	0.716600	65.908200	0.200000	0.000400	3.000000	0.143320	0.026363	-0.004800
0.714900	0.714900	66.623100	0.200000	0.000400	3.000000	0.142980	0.026649	-0.005100
0.713200	0.713200	67.336300	0.200000	0.000400	3.000000	0.142640	0.026935	-0.005100
0.711400	0.711400	68.047700	0.200000	0.000400	3.000000	0.142280	0.027219	-0.005400
0.709600	0.709600	68.757300	0.200000	0.000400	3.000000	0.141920	0.027503	-0.005400
0.707700	0.707700	69.465000	0.200000	0.000400	3.000000	0.141540	0.027786	-0.005700
0.705700	0.705700	70.170700	0.200000	0.000400	3.000000	0.141140	0.028068	-0.006000
0.703700	0.703700	70.874400	0.200000	0.000400	3.000000	0.140740	0.028350	-0.006000
0.701700	0.701700	71.576100	0.200000	0.000400	3.000000	0.140340	0.028630	-0.006000
0.699500	0.699500	72.275600	0.200000	0.000400	3.000000	0.139900	0.028910	-0.006600
0.697400	0.697400	72.973000	0.200000	0.000400	3.000000	0.139480	0.029189	-0.006300
0.695100	0.695100	73.668100	0.200000	0.000400	3.000000	0.139020	0.029467	-0.006900
0.692800	0.692800	74.360900	0.200000	0.000400	3.000000	0.138560	0.029744	-0.006900
0.690500	0.690500	75.051400	0.200000	0.000400	3.000000	0.138100	0.030021	-0.006900
0.688000	0.688000	75.739400	0.200000	0.000400	3.000000	0.137600	0.030296	-0.007500
0.685500	0.685500	76.424900	0.200000	0.000400	3.000000	0.137100	0.030570	-0.007500
0.683000	0.683000	77.107900	0.200000	0.000400	3.000000	0.136600	0.030843	-0.007500
0.680400	0.680400	77.788300	0.200000	0.000400	3.000000	0.136080	0.031115	-0.007800
0.677700	0.677700	78.466000	0.200000	0.000400	3.000000	0.135540	0.031386	-0.008100
0.674900	0.674900	79.140900	0.200000	0.000400	3.000000	0.134980	0.031656	-0.008400
0.672100	0.672100	79.813000	0.200000	0.000400	3.000000	0.134420	0.031925	-0.008400
0.669200	0.669200	80.482200	0.200000	0.000400	3.000000	0.133840	0.032193	-0.008700
0.666200	0.666200	81.148400	0.200000	0.000400	3.000000	0.133240	0.032459	-0.009000
0.666200	0.666200	81.814600	0.200000	0.000400	3.000000	0.133240	0.032726	0.000000
0.663200	0.663200	82.477800	0.200000	0.000400	3.000000	0.132640	0.032991	-0.009000
0.660000	0.660000	83.137800	0.200000	0.000400	3.000000	0.132000	0.033255	-0.009600
0.656800	0.656800	83.794600	0.200000	0.000400	3.000000	0.131360	0.033518	-0.009600
0.653500	0.653500	84.448100	0.200000	0.000400	3.000000	0.130700	0.033779	-0.009900
0.650200	0.650200	85.098300	0.200000	0.000400	3.000000	0.130040	0.034039	-0.009900
0.646800	0.646800	85.745100	0.200000	0.000400	3.000000	0.129360	0.034298	-0.010200
0.643300	0.643300	86.388400	0.200000	0.000400	3.000000	0.128660	0.034555	-0.010500
0.639700	0.639700	87.028100	0.200000	0.000400	3.000000	0.127940	0.034811	-0.010800
0.636100	0.636100	87.664200	0.200000	0.000400	3.000000	0.127220	0.035066	-0.010800
0.632300	0.632300	88.296500	0.200000	0.000400	3.000000	0.126460	0.035319	-0.011400
0.628500	0.628500	88.925000	0.200000	0.000400	3.000000	0.125700	0.035570	-0.011400
0.624600	0.624600	89.549600	0.200000	0.000400	3.000000	0.124920	0.035820	-0.011700
0.620600	0.620600	90.170200	0.200000	0.000400	3.000000	0.124120	0.036068	-0.012000
0.616600	0.616600	90.786800	0.200000	0.000400	3.000000	0.123320	0.036315	-0.012000
0.612400	0.612400	91.399200	0.200000	0.000400	3.000000	0.122480	0.036560	-0.012600
0.608200	0.608200	92.007400	0.200000	0.000400	3.000000	0.121640	0.036803	-0.012600
0.603900	0.603900	92.611300	0.200000	0.000400	3.000000	0.120780	0.037045	-0.012900
0.599500	0.599500	93.210800	0.200000	0.000400	3.000000	0.119900	0.037284	-0.013200
0.595000	0.595000	93.805800	0.200000	0.000400	3.000000	0.119000	0.037522	-0.013500
0.590400	0.590400	94.396200	0.200000	0.000400	3.000000	0.118080	0.037758	-0.013800
0.585800	0.585800	94.982000	0.200000	0.000400	3.000000	0.117160	0.037993	-0.013800
0.581000	0.581000	95.563000	0.200000	0.000400	3.000000	0.116200	0.038225	-0.014400
0.576200	0.576200	96.139200	0.200000	0.000400	3.000000	0.115240	0.038456	-0.014400
0.566200	0.566200	96.705400	0.200000	0.000400	3.000000	0.113240	0.038682	-0.030000
0.561100	0.561100	97.266500	0.200000	0.000400	3.000000	0.112220	0.038907	-0.015300
0.550700	0.550700	97.817200	0.200000	0.000400	3.000000	0.110140	0.039127	-0.031200
0.545400	0.545400	98.362600	0.200000	0.000400	3.000000	0.109080	0.039345	-0.015900
0.540000	0.540000	98.902600	0.200000	0.000400	3.000000	0.108000	0.039561	-0.016200
0.534500	0.534500	99.437100	0.200000	0.000400	3.000000	0.106900	0.039775	-0.016500
0.528900	0.528900	99.966000	0.200000	0.000400	3.000000	0.105780	0.039986	-0.016800
0.517400	0.517400	100.483400	0.200000	0.000400	3.000000	0.103480	0.040193	-0.034500
0.511500	0.511500	100.994900	0.200000	0.000400	3.000000	0.102300	0.040398	-0.017700
0.505500	0.505500	101.500400	0.200000	0.000400	3.000000	0.101100	0.040600	-0.018000
0.499500	0.499500	101.999900	0.200000	0.000400	3.000000	0.099900	0.040800	-0.018000
0.493700	0.493700	102.493600	0.200000	0.000400	3.000000	0.098740	0.040997	-0.017400
0.488100	0.488100	102.981700	0.200000	0.000400	3.000000	0.097620	0.041193	-0.016800
0.482700	0.482700	103.464400	0.200000	0.000400	3.000000	0.096540	0.041386	-0.016200
0.477600	0.477600	103.942000	0.200000	0.000400	3.000000	0.095520	0.041577	-0.015300
0.472900	0.472900	104.414900	0.200000	0.000400	3.000000	0.094580	0.041766	-0.014100
0.468700	0.468700	104.883600	0.200000	0.000400	3.000000	0.093740	0.041953	-0.012600
0.465100	0.465100	105.348700	0.200000	0.000400	3.000000	0.093020	0.042139	-0.010800
0.465100	0.465100	105.813800	0.200000	0.000400	3.000000	0.093020	0.042326	0.000000
0.462400	0.462400	106.276200	0.200000	0.000400	3.000000	0.092480	0.042510	-0.008100
0.460700	0.460700	106.736900	0.200000	0.000400	3.000000	0.092140	0.042695	-0.005100
0.460200	0.460200	107.197100	0.200000	0.000400	3.000000	0.092040	0.042879	-0.001500
0.447900	0.447900	107.645000	0.200000	0.000400	3.000000	0.089580	0.043058	-0.036900
0.440700	0.440700	108.085700	0.200000	0.000400	3.000000	0.088140	0.043234	-0.021600
0.434000	0.434000	108.519700	0.200000	0.000400	3.000000	0.086800	0.043408	-0.020100
0.427600	0.427600	108.947300	0.200000	0.000400	3.000000	0.085520	0.043579	-0.019200
0.421600	0.421600	109.368900	0.200000	0.000400	3.000000	0.084320	0.043748	-0.018000
0.384400	0.384400	109.753300	0.200000	0.000400	3.000000	0.076880	0.043901	-0.111600
0.379500	0.379500	110.132800	0.200000	0.000400	3.000000	0.075900	0.044053	-0.014700
0.375000	0.375000	110.507800	0.200000	0.000400	3.000000	0.075000	0.044203	-0.013500
0.370500	0.370500	110.878300	0.200000	0.000400	3.000000	0.074100	0.044351	-0.013500
0.365900	0.365900	111.244200	0.200000	0.000400	3.000000	0.073180	0.044498	-0.013800
0.361200	0.361200	111.605400	0.200000	0.000400	3.000000	0.072240	0.044642	-0.014100
0.356400	0.356400	111.961800	0.200000	0.000400	3.000000	0.071280	0.044785	-0.014400
0.351500	0.351500	112.313300	0.200000	0.000400	3.000000	0.070300	0.044925	-0.014700
0.346400	0.346400	112.659700	0.200000	0.000400	3.000000	0.069280	0.045064	-0.015300
0.341300	0.341300	113.001000	0.200000	0.000400	3.000000	0.068260	0.045200	-0.015300
0.336000	0.336000	113.337000	0.200000	0.000400	3.000000	0.067200	0.045335	-0.015900
0.330700	0.330700	113.667700	0.200000	0.000400	3.000000	0.066140	0.045467	-0.015900
0.325300	0.325300	113.993000	0.200000	0.000400	3.000000	0.065060	0.045597	-0.016200
0.319700	0.319700	114.312700	0.200000	0.000400	3.000000	0.063940	0.045725	-0.016800
0.314100	0.314100	114.626800	0.200000	0.000400	3.000000	0.062820	0.045851	-0.016800
0.308400	0.308400	114.935200	0.200000	0.000400	3.000000	0.061680	0.045974	-0.017100
0.296700	0.296700	115.231900	0.200000	0.000400	3.000000	0.059340	0.046093	-0.035100
0.290700	0.290700	115.522600	0.200000	0.000400	3.000000	0.058140	0.046209	-0.018000
0.284700	0.284700	115.807300	0.200000	0.000400	3.000000	0.056940	0.046323	-0.018000
0.278600	0.278600	116.085900	0.200000	0.000400	3.000000	0.055720	0.046434	-0.018300
0.272400	0.272400	116.358300	0.200000	0.000400	3.000000	0.054480	0.046543	-0.018600
0.266100	0.266100	116.624400	0.200000	0.000400	3.000000	0.053220	0.046650	-0.018900
0.259700	0.259700	116.884100	0.200000	0.000400	3.000000	0.051940	0.046754	-0.019200
0.253300	0.253300	117.137400	0.200000	0.000400	3.000000	0.050660	0.046855	-0.019200
0.246700	0.246700	117.384100	0.200000	0.000400	3.000000	0.049340	0.046954	-0.019800
0.240100	0.240100	117.624200	0.200000	0.000400	3.000000	0.048020	0.047050	-0.019800
0.233400	0.233400	117.857600	0.200000	0.000400	3.000000	0.046680	0.047143	-0.020100
0.226600	0.226600	118.084200	0.200000	0.000400	3.000000	0.045320	0.047234	-0.020400
0.219700	0.219700	118.303900	0.200000	0.000400	3.000000	0.043940	0.047322	-0.020700
0.212800	0.212800	118.516700	0.200000	0.000400	3.000000	0.042560	0.047407	-0.020700
0.205700	0.205700	118.722400	0.200000	0.000400	3.000000	0.041140	0.047489	-0.021300
0.198600	0.198600	118.921000	0.200000	0.000400	3.000000	0.039720	0.047568	-0.021300
0.191500	0.191500	119.112500	0.200000	0.000400	3.000000	0.038300	0.047645	-0.021300
0.184200	0.184200	119.296700	0.200000	0.000400	3.000000	0.036840	0.047719	-0.021900
0.176900	0.176900	119.473600	0.200000	0.000400	3.000000	0.035380	0.047789	-0.021900
0.169500	0.169500	119.643100	0.200000	0.000400	3.000000	0.033900	0.047857	-0.022200
0.162100	0.162100	119.805200	0.200000	0.000400	3.000000	0.032420	0.047922	-0.022200
0.154600	0.154600	119.959800	0.200000	0.000400	3.000000	0.030920	0.047984	-0.022500
0.147000	0.147000	120.106800	0.200000	0.000400	3.000000	0.029400	0.048043	-0.022800
0.139300	0.139300	120.246100	0.200000	0.000400	3.000000	0.027860	0.048098	-0.023100
0.131600	0.131600	120.377700	0.200000	0.000400	3.000000	0.026320	0.048151	-0.023100
0.123900	0.123900	120.501600	0.200000	0.000400	3.000000	0.024780	0.048201	-0.023100
0.116100	0.116100	120.617700	0.200000	0.000400	3.000000	0.023220	0.048247	-0.023400
0.108200	0.108200	120.725900	0.200000	0.000400	3.000000	0.021640	0.048290	-0.023700
0.100200	0.100200	120.826100	0.200000	0.000400	3.000000	0.020040	0.048330	-0.024000
0.092300	0.092300	120.918400	0.200000	0.000400	3.000000	0.018460	0.048367	-0.023700
0.084200	0.084200	121.002600	0.200000	0.000400	3.000000	0.016840	0.048401	-0.024300
0.084200	0.084200	121.086800	0.200000	0.000400	3.000000	0.016840	0.048435	0.000000
0.076200	0.076200	121.163000	0.200000	0.000400	3.000000	0.015240	0.048465	-0.024000
0.067900	0.067900	121.230900	0.200000	0.000400	3.000000	0.013580	0.048492	-0.024900
0.059700	0.059700	121.290600	0.200000	0.000400	3.000000	0.011940	0.048516	-0.024600
0.051400	0.051400	121.342000	0.200000	0.000400	3.000000	0.010280	0.048537	-0.024900
0.043100	0.043100	121.385100	0.200000	0.000400	3.000000	0.008620	0.048554	-0.024900
0.034800	0.034800	121.419900	0.200000	0.000400	3.000000	0.006960	0.048568	-0.024900
0.026400	0.026400	121.446300	0.200000	0.000400	3.000000	0.005280	0.048579	-0.025200
0.018000	0.018000	121.464300	0.200000	0.000400	3.000000	0.003600	0.048586	-0.025200
0.009600	0.009600	121.473900	0.200000	0.000400	3.000000	0.001920	0.048590	-0.025200
0.001200	0.001200	121.475100	0.200000	0.000400	3.000000	0.000240	0.048590	-0.025200
-0.007300	-0.007300	121.467800	0.200000	0.000400	3.000000	-0.001460	0.048587	-0.025500
-0.015700	-0.015700	121.452100	0.200000	0.000400	3.000000	-0.003140	0.048581	-0.025200
-0.024200	-0.024200	121.427900	0.200000	0.000400	3.000000	-0.004840	0.048571	-0.025500
-0.032700	-0.032700	121.395200	0.200000	0.000400	3.000000	-0.006540	0.048558	-0.025500
-0.041200	-0.041200	121.354000	0.200000	0.000400	3.000000	-0.008240	0.048542	-0.025500
-0.049800	-0.049800	121.304200	0.200000	0.000400	3.000000	-0.009960	0.048522	-0.025800
-0.058300	-0.058300	121.245900	0.200000	0.000400	3.000000	-0.011660	0.048498	-0.025500
-0.066900	-0.066900	121.179000	0.200000	0.000400	3.000000	-0.013380	0.048472	-0.025800
-0.075100	-0.075100	121.103900	0.200000	0.000400	3.000000	-0.015020	0.048442	-0.024600
-0.083600	-0.083600	121.020300	0.200000	0.000400	3.000000	-0.016720	0.048408	-0.025500
-0.092200	-0.092200	120.928100	0.200000	0.000400	3.000000	-0.018440	0.048371	-0.025800
-0.092200	-0.092200	120.835900	0.200000	0.000400	3.000000	-0.018440	0.048334	0.000000
-0.100500	-0.100500	120.735400	0.200000	0.000400	3.000000	-0.020100	0.048294	-0.024900
-0.109200	-0.109200	120.626200	0.200000	0.000400	3.000000	-0.021840	0.048250	-0.026100
-0.117700	-0.117700	120.508500	0.200000	0.000400	3.000000	-0.023540	0.048203	-0.025500
-0.126300	-0.126300	120.382200	0.200000	0.000400	3.000000	-0.025260	0.048153	-0.025800
-0.134600	-0.134600	120.247600	0.200000	0.000400	3.000000	-0.026920	0.048099	-0.024900
-0.143200	-0.143200	120.104400	0.200000	0.000400	3.000000	-0.028640	0.048042	-0.025800
-0.151400	-0.151400	119.953000	0.200000	0.000400	3.000000	-0.030280	0.047981	-0.024600
-0.159900	-0.159900	119.793100	0.200000	0.000400	3.000000	-0.031980	0.047917	-0.025500
-0.168200	-0.168200	119.624900	0.200000	0.000400	3.000000	-0.033640	0.047850	-0.024900
-0.176700	-0.176700	119.448200	0.200000	0.000400	3.000000	-0.035340	0.047779	-0.025500
-0.184700	-0.184700	119.263500	0.200000	0.000400	3.000000	-0.036940	0.047705	-0.024000
-0.193000	-0.193000	119.070500	0.200000	0.000400	3.000000	-0.038600	0.047628	-0.024900
-0.201100	-0.201100	118.869400	0.200000	0.000400	3.000000	-0.040220	0.047548	-0.024300
-0.201100	-0.201100	118.668300	0.200000	0.000400	3.000000	-0.040220	0.047467	0.000000
-0.209300	-0.209300	118.459000	0.200000	0.000400	3.000000	-0.041860	0.047384	-0.024600
-0.217300	-0.217300	118.241700	0.200000	0.000400	3.000000	-0.043460	0.047297	-0.024000
-0.225400	-0.225400	118.016300	0.200000	0.000400	3.000000	-0.045080	0.047207	-0.024300
-0.233300	-0.233300	117.783000	0.200000	0.000400	3.000000	-0.046660	0.047113	-0.023700
-0.241300	-0.241300	117.541700	0.200000	0.000400	3.000000	-0.048260	0.047017	-0.024000
-0.249100	-0.249100	117.292600	0.200000	0.000400	3.000000	-0.049820	0.046917	-0.023400
-0.256900	-0.256900	117.035700	0.200000	0.000400	3.000000	-0.051380	0.046814	-0.023400
-0.264500	-0.264500	116.771200	0.200000	0.000400	3.000000	-0.052900	0.046708	-0.022800
-0.272300	-0.272300	116.498900	0.200000	0.000400	3.000000	-0.054460	0.046600	-0.023400
-0.279600	-0.279600	116.219300	0.200000	0.000400	3.000000	-0.055920	0.046488	-0.021900
-0.287100	-0.287100	115.932200	0.200000	0.000400	3.000000	-0.057420	0.046373	-0.022500
-0.294300	-0.294300	115.637900	0.200000	0.000400	3.000000	-0.058860	0.046255	-0.021600
-0.301600	-0.301600	115.336300	0.200000	0.000400	3.000000	-0.060320	0.046135	-0.021900
-0.308600	-0.308600	115.027700	0.200000	0.000400	3.000000	-0.061720	0.046011	-0.021000
-0.315600	-0.315600	114.712100	0.200000	0.000400	3.000000	-0.063120	0.045885	-0.021000
-0.322600	-0.322600	114.389500	0.200000	0.000400	3.000000	-0.064520	0.045756	-0.021000
-0.329500	-0.329500	114.060000	0.200000	0.000400	3.000000	-0.065900	0.045624	-0.020700
-0.336100	-0.336100	113.723900	0.200000	0.000400	3.000000	-0.067220	0.045490	-0.019800
-0.342700	-0.342700	113.381200	0.200000	0.000400	3.000000	-0.068540	0.045352	-0.019800
-0.349000	-0.349000	113.032200	0.200000	0.000400	3.000000	-0.069800	0.045213	-0.018900
-0.355500	-0.355500	112.676700	0.200000	0.000400	3.000000	-0.071100	0.045071	-0.019500
-0.361600	-0.361600	112.315100	0.200000	0.000400	3.000000	-0.072320	0.044926	-0.018300
-0.367700	-0.367700	111.947400	0.200000	0.000400	3.000000	-0.073540	0.044779	-0.018300
-0.373600	-0.373600	111.573800	0.200000	0.000400	3.000000	-0.074720	0.044630	-0.017700
-0.385100	-0.385100	111.188700	0.200000	0.000400	3.000000	-0.077020	0.044475	-0.034500
-0.390700	-0.390700	110.798000	0.200000	0.000400	3.000000	-0.078140	0.044319	-0.016800
-0.395900	-0.395900	110.402100	0.200000	0.000400	3.000000	-0.079180	0.044161	-0.015600
-0.401200	-0.401200	110.000900	0.200000	0.000400	3.000000	-0.080240	0.044000	-0.015900
-0.406100	-0.406100	109.594800	0.200000	0.000400	3.000000	-0.081220	0.043838	-0.014700
-0.411100	-0.411100	109.183700	0.200000	0.000400	3.000000	-0.082220	0.043673	-0.015000
-0.415700	-0.415700	108.768000	0.200000	0.000400	3.000000	-0.083140	0.043507	-0.013800
-0.420400	-0.420400	108.347600	0.200000	0.000400	3.000000	-0.084080	0.043339	-0.014100
-0.424800	-0.424800	107.922800	0.200000	0.000400	3.000000	-0.084960	0.043169	-0.013200
-0.429200	-0.429200	107.493600	0.200000	0.000400	3.000000	-0.085840	0.042997	-0.013200
-0.433200	-0.433200	107.060400	0.200000	0.000400	3.000000	-0.086640	0.042824	-0.012000
-0.441000	-0.441000	106.619400	0.200000	0.000400	3.000000	-0.088200	0.042648	-0.023400
-0.444700	-0.444700	106.174700	0.200000	0.000400	3.000000	-0.088940	0.042470	-0.011100
-0.444700	-0.444700	105.730000	0.200000	0.000400	3.000000	-0.088940	0.042292	0.000000
-0.448000	-0.448000	105.282000	0.200000	0.000400	3.000000	-0.089600	0.042113	-0.009900
-0.451500	-0.451500	104.830500	0.200000	0.000400	3.000000	-0.090300	0.041932	-0.010500
-0.454600	-0.454600	104.375900	0.200000	0.000400	3.000000	-0.090920	0.041750	-0.009300
-0.460400	-0.460400	103.915500	0.200000	0.000400	3.000000	-0.092080	0.041566	-0.017400
-0.460400	-0.460400	103.455100	0.200000	0.000400	3.000000	-0.092080	0.041382	0.000000
-0.463000	-0.463000	102.992100	0.200000	0.000400	3.000000	-0.092600	0.041197	-0.007800
-0.465400	-0.465400	102.526700	0.200000	0.000400	3.000000	-0.093080	0.041011	-0.007200
-0.467700	-0.467700	102.059000	0.200000	0.000400	3.000000	-0.093540	0.040824	-0.006900
-0.469700	-0.469700	101.589300	0.200000	0.000400	3.000000	-0.093940	0.040636	-0.006000
-0.471600	-0.471600	101.117700	0.200000	0.000400	3.000000	-0.094320	0.040447	-0.005700
-0.473200	-0.473200	100.644500	0.200000	0.000400	3.000000	-0.094640	0.040258	-0.004800
-0.474800	-0.474800	100.169700	0.200000	0.000400	3.000000	-0.094960	0.040068	-0.004800
-0.476000	-0.476000	99.693700	0.200000	0.000400	3.000000	-0.095200	0.039877	-0.003600
-0.477100	-0.477100	99.216600	0.200000	0.000400	3.000000	-0.095420	0.039687	-0.003300
