CTE	CTE_PREV	CTE_SUM	KP	KI	KD	P_ERROR	I_ERROR	D_ERROR
0.692300	0.692300	73.633300	0.200000	0.000000	0.000000	0.138460	0.000000	-0.000000
0.690000	0.690000	74.323300	0.200000	0.000000	0.000000	0.138000	0.000000	-0.000000
0.687600	0.687600	75.010900	0.200000	0.000000	0.000000	0.137520	0.000000	-0.000000
0.685200	0.685200	75.696100	0.200000	0.000000	0.000000	0.137040	0.000000	-0.000000
0.682700	0.682700	76.378800	0.200000	0.000000	0.000000	0.136540	0.000000	-0.000000
0.680200	0.680200	77.059000	0.200000	0.000000	0.000000	0.136040	0.000000	-0.000000
0.677600	0.677600	77.736600	0.200000	0.000000	0.000000	0.135520	0.000000	-0.000000
0.675000	0.675000	78.411600	0.200000	0.000000	0.000000	0.135000	0.000000	-0.000000
0.672300	0.672300	79.083900	0.200000	0.000000	0.000000	0.134460	0.000000	-0.000000
0.669500	0.669500	79.753400	0.200000	0.000000	0.000000	0.133900	0.000000	-0.000000
0.666600	0.666600	80.420000	0.200000	0.000000	0.000000	0.133320	0.000000	-0.000000
0.663700	0.663700	81.083700	0.200000	0.000000	0.000000	0.132740	0.000000	-0.000000
0.660800	0.660800	81.744500	0.200000	0.000000	0.000000	0.132160	0.000000	-0.000000
0.657700	0.657700	82.402200	0.200000	0.000000	0.000000	0.131540	0.000000	-0.000000
0.654600	0.654600	83.056800	0.200000	0.000000	0.000000	0.130920	0.000000	-0.000000
0.651500	0.651500	83.708300	0.200000	0.000000	0.000000	0.130300	0.000000	-0.000000
0.648200	0.648200	84.356500	0.200000	0.000000	0.000000	0.129640	0.000000	-0.000000
0.644900	0.644900	85.001400	0.200000	0.000000	0.000000	0.128980	0.000000	-0.000000
0.641600	0.641600	85.643000	0.200000	0.000000	0.000000	0.128320	0.000000	-0.000000
0.638100	0.638100	86.281100	0.200000	0.000000	0.000000	0.127620	0.000000	-0.000000
0.634600	0.634600	86.915700	0.200000	0.000000	0.000000	0.126920	0.000000	-0.000000
0.631000	0.631000	87.546700	0.200000	0.000000	0.000000	0.126200	0.000000	-0.000000
0.627400	0.627400	88.174100	0.200000	0.000000	0.000000	0.125480	0.000000	-0.000000
0.623600	0.623600	88.797700	0.200000	0.000000	0.000000	0.124720	0.000000	-0.000000
0.619800	0.619800	89.417500	0.200000	0.000000	0.000000	0.123960	0.000000	-0.000000
0.615900	0.615900	90.033400	0.200000	0.000000	0.000000	0.123180	0.000000	-0.000000
0.612000	0.612000	90.645400	0.200000	0.000000	0.000000	0.122400	0.000000	-0.000000
0.608000	0.608000	91.253400	0.200000	0.000000	0.000000	0.121600	0.000000	-0.000000
0.603900	0.603900	91.857300	0.200000	0.000000	0.000000	0.120780	0.000000	-0.000000
0.599700	0.599700	92.457000	0.200000	0.000000	0.000000	0.119940	0.000000	-0.000000
0.595400	0.595400	93.052400	0.200000	0.000000	0.000000	0.119080	0.000000	-0.000000
0.591100	0.591100	93.643500	0.200000	0.000000	0.000000	0.118220	0.000000	-0.000000
0.586700	0.586700	94.230200	0.200000	0.000000	0.000000	0.117340	0.000000	-0.000000
0.582200	0.582200	94.812400	0.200000	0.000000	0.000000	0.116440	0.000000	-0.000000
0.577600	0.577600	95.390000	0.200000	0.000000	0.000000	0.115520	0.000000	-0.000000
0.573000	0.573000	95.963000	0.200000	0.000000	0.000000	0.114600	0.000000	-0.000000
0.568200	0.568200	96.531200	0.200000	0.000000	0.000000	0.113640	0.000000	-0.000000
0.563400	0.563400	97.094600	0.200000	0.000000	0.000000	0.112680	0.000000	-0.000000
0.558500	0.558500	97.653100	0.200000	0.000000	0.000000	0.111700	0.000000	-0.000000
0.558500	0.558500	98.211600	0.200000	0.000000	0.000000	0.111700	0.000000	0.000000
0.553600	0.553600	98.765200	0.200000	0.000000	0.000000	0.110720	0.000000	-0.000000
0.548500	0.548500	99.313700	0.200000	0.000000	0.000000	0.109700	0.000000	-0.000000
0.543400	0.543400	99.857100	0.200000	0.000000	0.000000	0.108680	0.000000	-0.000000
0.538200	0.538200	100.395300	0.200000	0.000000	0.000000	0.107640	0.000000	-0.000000
0.532900	0.532900	100.928200	0.200000	0.000000	0.000000	0.106580	0.000000	-0.000000
0.527500	0.527500	101.455700	0.200000	0.000000	0.000000	0.105500	0.000000	-0.000000
0.522200	0.522200	101.977900	0.200000	0.000000	0.000000	0.104440	0.000000	-0.000000
0.517100	0.517100	102.495000	0.200000	0.000000	0.000000	0.103420	0.000000	-0.000000
0.512200	0.512200	103.007200	0.200000	0.000000	0.000000	0.102440	0.000000	-0.000000
0.507600	0.507600	103.514800	0.200000	0.000000	0.000000	0.101520	0.000000	-0.000000
0.503300	0.503300	104.018100	0.200000	0.000000	0.000000	0.100660	0.000000	-0.000000
0.499400	0.499400	104.517500	0.200000	0.000000	0.000000	0.099880	0.000000	-0.000000
0.496100	0.496100	105.013600	0.200000	0.000000	0.000000	0.099220	0.000000	-0.000000
0.493400	0.493400	105.507000	0.200000	0.000000	0.000000	0.098680	0.000000	-0.000000
0.491700	0.491700	105.998700	0.200000	0.000000	0.000000	0.098340	0.000000	-0.000000
